Time (s),Packet Interval (ms),avg_OSD.flyTime [s],Distance (m),Height (m),Speed - x (m/s),Speed - y (m/s),Speed - z (m/s),Speed (m/s)
5,1.954,5.45,0.088,1.18,0,0,-0.15,0.15
5,17.937,5.45,0.088,1.18,0,0,-0.15,0.15
5,32.876,5.45,0.088,1.18,0,0,-0.15,0.15
5,14.613,5.45,0.088,1.18,0,0,-0.15,0.15
5,2.496,5.45,0.088,1.18,0,0,-0.15,0.15
5,8.95,5.45,0.088,1.18,0,0,-0.15,0.15
5,8.44,5.45,0.088,1.18,0,0,-0.15,0.15
5,4.21,5.45,0.088,1.18,0,0,-0.15,0.15
5,2.723,5.45,0.088,1.18,0,0,-0.15,0.15
5,29.995,5.45,0.088,1.18,0,0,-0.15,0.15
5,0.059,5.45,0.088,1.18,0,0,-0.15,0.15
5,4.445,5.45,0.088,1.18,0,0,-0.15,0.15
5,15.657,5.45,0.088,1.18,0,0,-0.15,0.15
5,24.839,5.45,0.088,1.18,0,0,-0.15,0.15
5,14.324,5.45,0.088,1.18,0,0,-0.15,0.15
5,3.489,5.45,0.088,1.18,0,0,-0.15,0.15
5,16.498,5.45,0.088,1.18,0,0,-0.15,0.15
5,11.458,5.45,0.088,1.18,0,0,-0.15,0.15
5,20.962,5.45,0.088,1.18,0,0,-0.15,0.15
5,32.131,5.45,0.088,1.18,0,0,-0.15,0.15
5,0.183,5.45,0.088,1.18,0,0,-0.15,0.15
5,13.568,5.45,0.088,1.18,0,0,-0.15,0.15
5,13.098,5.45,0.088,1.18,0,0,-0.15,0.15
5,6.143,5.45,0.088,1.18,0,0,-0.15,0.15
5,2.103,5.45,0.088,1.18,0,0,-0.15,0.15
5,3.165,5.45,0.088,1.18,0,0,-0.15,0.15
6,36.26,6.4,0.08,1.2,0,0,0,0
6,11.636,6.4,0.08,1.2,0,0,0,0
6,12.345,6.4,0.08,1.2,0,0,0,0
6,8.417,6.4,0.08,1.2,0,0,0,0
6,10.552,6.4,0.08,1.2,0,0,0,0
6,9.747,6.4,0.08,1.2,0,0,0,0
6,7.171,6.4,0.08,1.2,0,0,0,0
6,0.247,6.4,0.08,1.2,0,0,0,0
6,13.8,6.4,0.08,1.2,0,0,0,0
6,20.303,6.4,0.08,1.2,0,0,0,0
6,25.298,6.4,0.08,1.2,0,0,0,0
6,4.545,6.4,0.08,1.2,0,0,0,0
6,15.787,6.4,0.08,1.2,0,0,0,0
6,3.974,6.4,0.08,1.2,0,0,0,0
6,19.048,6.4,0.08,1.2,0,0,0,0
6,0.062,6.4,0.08,1.2,0,0,0,0
6,1.274,6.4,0.08,1.2,0,0,0,0
6,30.907,6.4,0.08,1.2,0,0,0,0
6,23.333,6.4,0.08,1.2,0,0,0,0
6,5.587,6.4,0.08,1.2,0,0,0,0
6,17.324,6.4,0.08,1.2,0,0,0,0
6,2.196,6.4,0.08,1.2,0,0,0,0
6,8.702,6.4,0.08,1.2,0,0,0,0
6,1.826,6.4,0.08,1.2,0,0,0,0
6,14.405,6.4,0.08,1.2,0,0,0,0
6,0.062,6.4,0.08,1.2,0,0,0,0
6,4.693,6.4,0.08,1.2,0,0,0,0
6,22.102,6.4,0.08,1.2,0,0,0,0
6,21.749,6.4,0.08,1.2,0,0,0,0
6,7.658,6.4,0.08,1.2,0,0,0,0
6,12.806,6.4,0.08,1.2,0,0,0,0
6,6.505,6.4,0.08,1.2,0,0,0,0
6,20.019,6.4,0.08,1.2,0,0,0,0
6,0.062,6.4,0.08,1.2,0,0,0,0
6,4.938,6.4,0.08,1.2,0,0,0,0
6,10.206,6.4,0.08,1.2,0,0,0,0
6,21.754,6.4,0.08,1.2,0,0,0,0
6,20.333,6.4,0.08,1.2,0,0,0,0
6,1.609,6.4,0.08,1.2,0,0,0,0
6,9.767,6.4,0.08,1.2,0,0,0,0
6,10.876,6.4,0.08,1.2,0,0,0,0
6,0.757,6.4,0.08,1.2,0,0,0,0
6,20.267,6.4,0.08,1.2,0,0,0,0
6,1.433,6.4,0.08,1.2,0,0,0,0
6,19.183,6.4,0.08,1.2,0,0,0,0
6,13.182,6.4,0.08,1.2,0,0,0,0
6,7.646,6.4,0.08,1.2,0,0,0,0
6,17.297,6.4,0.08,1.2,0,0,0,0
6,11.601,6.4,0.08,1.2,0,0,0,0
6,8.661,6.4,0.08,1.2,0,0,0,0
6,16.162,6.4,0.08,1.2,0,0,0,0
6,7.98,6.4,0.08,1.2,0,0,0,0
6,0.59,6.4,0.08,1.2,0,0,0,0
6,23.454,6.4,0.08,1.2,0,0,0,0
6,17.104,6.4,0.08,1.2,0,0,0,0
6,25.07,6.4,0.08,1.2,0,0,0,0
6,1.54,6.4,0.08,1.2,0,0,0,0
6,16.525,6.4,0.08,1.2,0,0,0,0
6,2.817,6.4,0.08,1.2,0,0,0,0
6,13.761,6.4,0.08,1.2,0,0,0,0
6,1.601,6.4,0.08,1.2,0,0,0,0
6,4.971,6.4,0.08,1.2,0,0,0,0
6,12.607,6.4,0.08,1.2,0,0,0,0
6,8.609,6.4,0.08,1.2,0,0,0,0
6,20.456,6.4,0.08,1.2,0,0,0,0
6,18.622,6.4,0.08,1.2,0,0,0,0
6,0.648,6.4,0.08,1.2,0,0,0,0
6,16.069,6.4,0.08,1.2,0,0,0,0
6,3.557,6.4,0.08,1.2,0,0,0,0
6,7.414,6.4,0.08,1.2,0,0,0,0
6,34.104,6.4,0.08,1.2,0,0,0,0
6,5.694,6.4,0.08,1.2,0,0,0,0
6,7.92,6.4,0.08,1.2,0,0,0,0
6,13.5,6.4,0.08,1.2,0,0,0,0
6,10.582,6.4,0.08,1.2,0,0,0,0
6,14.635,6.4,0.08,1.2,0,0,0,0
6,5.891,6.4,0.08,1.2,0,0,0,0
6,8.587,6.4,0.08,1.2,0,0,0,0
6,20.923,6.4,0.08,1.2,0,0,0,0
6,26.913,6.4,0.08,1.2,0,0,0,0
6,10.772,6.4,0.08,1.2,0,0,0,0
6,15.772,6.4,0.08,1.2,0,0,0,0
6,8.703,6.4,0.08,1.2,0,0,0,0
6,8.459,6.4,0.08,1.2,0,0,0,0
6,9.493,6.4,0.08,1.2,0,0,0,0
7,8.172,7.45,0.202,1.55,0,0,-1.11,1.11
7,12.37,7.45,0.202,1.55,0,0,-1.11,1.11
7,20.362,7.45,0.202,1.55,0,0,-1.11,1.11
7,29.726,7.45,0.202,1.55,0,0,-1.11,1.11
7,1.26,7.45,0.202,1.55,0,0,-1.11,1.11
7,10.178,7.45,0.202,1.55,0,0,-1.11,1.11
7,9.103,7.45,0.202,1.55,0,0,-1.11,1.11
7,18.453,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.299,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.678,7.45,0.202,1.55,0,0,-1.11,1.11
7,20.413,7.45,0.202,1.55,0,0,-1.11,1.11
7,29.728,7.45,0.202,1.55,0,0,-1.11,1.11
7,9.156,7.45,0.202,1.55,0,0,-1.11,1.11
7,20.66,7.45,0.202,1.55,0,0,-1.11,1.11
7,1.439,7.45,0.202,1.55,0,0,-1.11,1.11
7,10.247,7.45,0.202,1.55,0,0,-1.11,1.11
7,9.028,7.45,0.202,1.55,0,0,-1.11,1.11
7,4.113,7.45,0.202,1.55,0,0,-1.11,1.11
7,8.702,7.45,0.202,1.55,0,0,-1.11,1.11
7,22.209,7.45,0.202,1.55,0,0,-1.11,1.11
7,26.399,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.158,7.45,0.202,1.55,0,0,-1.11,1.11
7,18.081,7.45,0.202,1.55,0,0,-1.11,1.11
7,14.283,7.45,0.202,1.55,0,0,-1.11,1.11
7,3.779,7.45,0.202,1.55,0,0,-1.11,1.11
7,8.269,7.45,0.202,1.55,0,0,-1.11,1.11
7,21.272,7.45,0.202,1.55,0,0,-1.11,1.11
7,25.981,7.45,0.202,1.55,0,0,-1.11,1.11
7,2.725,7.45,0.202,1.55,0,0,-1.11,1.11
7,3.331,7.45,0.202,1.55,0,0,-1.11,1.11
7,16.297,7.45,0.202,1.55,0,0,-1.11,1.11
7,3.784,7.45,0.202,1.55,0,0,-1.11,1.11
7,18.747,7.45,0.202,1.55,0,0,-1.11,1.11
7,6.577,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.233,7.45,0.202,1.55,0,0,-1.11,1.11
7,13.458,7.45,0.202,1.55,0,0,-1.11,1.11
7,2.142,7.45,0.202,1.55,0,0,-1.11,1.11
7,2.846,7.45,0.202,1.55,0,0,-1.11,1.11
7,17.945,7.45,0.202,1.55,0,0,-1.11,1.11
7,9.555,7.45,0.202,1.55,0,0,-1.11,1.11
7,8.524,7.45,0.202,1.55,0,0,-1.11,1.11
7,4.173,7.45,0.202,1.55,0,0,-1.11,1.11
7,16.291,7.45,0.202,1.55,0,0,-1.11,1.11
7,6.754,7.45,0.202,1.55,0,0,-1.11,1.11
7,2.075,7.45,0.202,1.55,0,0,-1.11,1.11
7,1.137,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.365,7.45,0.202,1.55,0,0,-1.11,1.11
7,1.301,7.45,0.202,1.55,0,0,-1.11,1.11
7,4.061,7.45,0.202,1.55,0,0,-1.11,1.11
7,1.64,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.494,7.45,0.202,1.55,0,0,-1.11,1.11
7,3.552,7.45,0.202,1.55,0,0,-1.11,1.11
7,4.139,7.45,0.202,1.55,0,0,-1.11,1.11
7,1.823,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.456,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.634,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.385,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.846,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.366,7.45,0.202,1.55,0,0,-1.11,1.11
7,10.989,7.45,0.202,1.55,0,0,-1.11,1.11
7,7.042,7.45,0.202,1.55,0,0,-1.11,1.11
7,21.521,7.45,0.202,1.55,0,0,-1.11,1.11
7,9.089,7.45,0.202,1.55,0,0,-1.11,1.11
7,11.722,7.45,0.202,1.55,0,0,-1.11,1.11
7,8.654,7.45,0.202,1.55,0,0,-1.11,1.11
7,24.424,7.45,0.202,1.55,0,0,-1.11,1.11
7,6.419,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.063,7.45,0.202,1.55,0,0,-1.11,1.11
7,7.326,7.45,0.202,1.55,0,0,-1.11,1.11
7,26.233,7.45,0.202,1.55,0,0,-1.11,1.11
7,20.264,7.45,0.202,1.55,0,0,-1.11,1.11
7,7.077,7.45,0.202,1.55,0,0,-1.11,1.11
7,19.905,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.943,7.45,0.202,1.55,0,0,-1.11,1.11
7,3.577,7.45,0.202,1.55,0,0,-1.11,1.11
7,15.723,7.45,0.202,1.55,0,0,-1.11,1.11
7,2.731,7.45,0.202,1.55,0,0,-1.11,1.11
7,1.331,7.45,0.202,1.55,0,0,-1.11,1.11
7,14.852,7.45,0.202,1.55,0,0,-1.11,1.11
7,10.714,7.45,0.202,1.55,0,0,-1.11,1.11
7,10.406,7.45,0.202,1.55,0,0,-1.11,1.11
7,13.789,7.45,0.202,1.55,0,0,-1.11,1.11
7,5.604,7.45,0.202,1.55,0,0,-1.11,1.11
7,14.868,7.45,0.202,1.55,0,0,-1.11,1.11
7,6.451,7.45,0.202,1.55,0,0,-1.11,1.11
7,13.909,7.45,0.202,1.55,0,0,-1.11,1.11
7,8.18,7.45,0.202,1.55,0,0,-1.11,1.11
7,2.875,7.45,0.202,1.55,0,0,-1.11,1.11
7,10.759,7.45,0.202,1.55,0,0,-1.11,1.11
7,20.321,7.45,0.202,1.55,0,0,-1.11,1.11
7,29.841,7.45,0.202,1.55,0,0,-1.11,1.11
7,5.642,7.45,0.202,1.55,0,0,-1.11,1.11
7,9.301,7.45,0.202,1.55,0,0,-1.11,1.11
7,7.212,7.45,0.202,1.55,0,0,-1.11,1.11
7,21.059,7.45,0.202,1.55,0,0,-1.11,1.11
7,29.999,7.45,0.202,1.55,0,0,-1.11,1.11
7,20.372,7.45,0.202,1.55,0,0,-1.11,1.11
7,17.102,7.45,0.202,1.55,0,0,-1.11,1.11
7,4.274,7.45,0.202,1.55,0,0,-1.11,1.11
7,0.066,7.45,0.202,1.55,0,0,-1.11,1.11
8,12.019,8.45,0.15,3.39,0,0,-2,2
8,15.832,8.45,0.15,3.39,0,0,-2,2
8,10.404,8.45,0.15,3.39,0,0,-2,2
8,0.111,8.45,0.15,3.39,0,0,-2,2
8,8.266,8.45,0.15,3.39,0,0,-2,2
8,10.478,8.45,0.15,3.39,0,0,-2,2
8,24.59,8.45,0.15,3.39,0,0,-2,2
8,0.836,8.45,0.15,3.39,0,0,-2,2
8,19.735,8.45,0.15,3.39,0,0,-2,2
8,29.196,8.45,0.15,3.39,0,0,-2,2
8,0.057,8.45,0.15,3.39,0,0,-2,2
8,20.542,8.45,0.15,3.39,0,0,-2,2
8,24.16,8.45,0.15,3.39,0,0,-2,2
8,2.157,8.45,0.15,3.39,0,0,-2,2
8,19.279,8.45,0.15,3.39,0,0,-2,2
8,19.872,8.45,0.15,3.39,0,0,-2,2
8,4.09,8.45,0.15,3.39,0,0,-2,2
8,8.402,8.45,0.15,3.39,0,0,-2,2
8,1.974,8.45,0.15,3.39,0,0,-2,2
8,0.063,8.45,0.15,3.39,0,0,-2,2
8,45.913,8.45,0.15,3.39,0,0,-2,2
8,1.524,8.45,0.15,3.39,0,0,-2,2
8,18.989,8.45,0.15,3.39,0,0,-2,2
8,10.908,8.45,0.15,3.39,0,0,-2,2
8,12.77,8.45,0.15,3.39,0,0,-2,2
8,34.929,8.45,0.15,3.39,0,0,-2,2
8,20.91,8.45,0.15,3.39,0,0,-2,2
8,0.88,8.45,0.15,3.39,0,0,-2,2
8,9.52,8.45,0.15,3.39,0,0,-2,2
8,12.27,8.45,0.15,3.39,0,0,-2,2
8,20.071,8.45,0.15,3.39,0,0,-2,2
8,16.884,8.45,0.15,3.39,0,0,-2,2
8,0.369,8.45,0.15,3.39,0,0,-2,2
8,30.765,8.45,0.15,3.39,0,0,-2,2
8,9.603,8.45,0.15,3.39,0,0,-2,2
8,2.106,8.45,0.15,3.39,0,0,-2,2
8,21.914,8.45,0.15,3.39,0,0,-2,2
8,1.359,8.45,0.15,3.39,0,0,-2,2
8,10.834,8.45,0.15,3.39,0,0,-2,2
8,17.806,8.45,0.15,3.39,0,0,-2,2
8,7.237,8.45,0.15,3.39,0,0,-2,2
8,35.149,8.45,0.15,3.39,0,0,-2,2
8,5.965,8.45,0.15,3.39,0,0,-2,2
8,3.905,8.45,0.15,3.39,0,0,-2,2
8,14.651,8.45,0.15,3.39,0,0,-2,2
8,0.498,8.45,0.15,3.39,0,0,-2,2
8,22.779,8.45,0.15,3.39,0,0,-2,2
8,15.381,8.45,0.15,3.39,0,0,-2,2
8,0.199,8.45,0.15,3.39,0,0,-2,2
8,5.47,8.45,0.15,3.39,0,0,-2,2
8,14.124,8.45,0.15,3.39,0,0,-2,2
8,10.281,8.45,0.15,3.39,0,0,-2,2
8,17.173,8.45,0.15,3.39,0,0,-2,2
8,0.069,8.45,0.15,3.39,0,0,-2,2
8,6.275,8.45,0.15,3.39,0,0,-2,2
8,12.244,8.45,0.15,3.39,0,0,-2,2
8,16.457,8.45,0.15,3.39,0,0,-2,2
8,7.804,8.45,0.15,3.39,0,0,-2,2
8,0.158,8.45,0.15,3.39,0,0,-2,2
8,1.395,8.45,0.15,3.39,0,0,-2,2
8,11.124,8.45,0.15,3.39,0,0,-2,2
8,8.852,8.45,0.15,3.39,0,0,-2,2
8,0.062,8.45,0.15,3.39,0,0,-2,2
8,28.91,8.45,0.15,3.39,0,0,-2,2
8,2.646,8.45,0.15,3.39,0,0,-2,2
8,7.48,8.45,0.15,3.39,0,0,-2,2
8,0.059,8.45,0.15,3.39,0,0,-2,2
8,0.033,8.45,0.15,3.39,0,0,-2,2
8,8.075,8.45,0.15,3.39,0,0,-2,2
8,0.698,8.45,0.15,3.39,0,0,-2,2
8,0.049,8.45,0.15,3.39,0,0,-2,2
8,10.555,8.45,0.15,3.39,0,0,-2,2
8,0.061,8.45,0.15,3.39,0,0,-2,2
8,6.729,8.45,0.15,3.39,0,0,-2,2
8,16.175,8.45,0.15,3.39,0,0,-2,2
8,30.408,8.45,0.15,3.39,0,0,-2,2
8,10.202,8.45,0.15,3.39,0,0,-2,2
8,23.259,8.45,0.15,3.39,0,0,-2,2
8,4.61,8.45,0.15,3.39,0,0,-2,2
8,15.928,8.45,0.15,3.39,0,0,-2,2
8,9.016,8.45,0.15,3.39,0,0,-2,2
8,13.545,8.45,0.15,3.39,0,0,-2,2
8,6.707,8.45,0.15,3.39,0,0,-2,2
8,23.449,8.45,0.15,3.39,0,0,-2,2
8,7.411,8.45,0.15,3.39,0,0,-2,2
8,0.068,8.45,0.15,3.39,0,0,-2,2
8,12.98,8.45,0.15,3.39,0,0,-2,2
8,5.972,8.45,0.15,3.39,0,0,-2,2
9,15.533,9.45,0.165,5.4,0,0,-1.94,1.94
9,4.701,9.45,0.165,5.4,0,0,-1.94,1.94
9,15.777,9.45,0.165,5.4,0,0,-1.94,1.94
9,25.844,9.45,0.165,5.4,0,0,-1.94,1.94
9,2.173,9.45,0.165,5.4,0,0,-1.94,1.94
9,18.215,9.45,0.165,5.4,0,0,-1.94,1.94
9,19.574,9.45,0.165,5.4,0,0,-1.94,1.94
9,1.675,9.45,0.165,5.4,0,0,-1.94,1.94
9,17.065,9.45,0.165,5.4,0,0,-1.94,1.94
9,4.524,9.45,0.165,5.4,0,0,-1.94,1.94
9,31.678,9.45,0.165,5.4,0,0,-1.94,1.94
9,7.059,9.45,0.165,5.4,0,0,-1.94,1.94
9,0.067,9.45,0.165,5.4,0,0,-1.94,1.94
9,9.086,9.45,0.165,5.4,0,0,-1.94,1.94
9,17.964,9.45,0.165,5.4,0,0,-1.94,1.94
9,2.596,9.45,0.165,5.4,0,0,-1.94,1.94
9,6.612,9.45,0.165,5.4,0,0,-1.94,1.94
9,13.824,9.45,0.165,5.4,0,0,-1.94,1.94
9,6.037,9.45,0.165,5.4,0,0,-1.94,1.94
9,14.916,9.45,0.165,5.4,0,0,-1.94,1.94
9,23.314,9.45,0.165,5.4,0,0,-1.94,1.94
9,9.015,9.45,0.165,5.4,0,0,-1.94,1.94
9,0.065,9.45,0.165,5.4,0,0,-1.94,1.94
9,13.913,9.45,0.165,5.4,0,0,-1.94,1.94
9,19.049,9.45,0.165,5.4,0,0,-1.94,1.94
9,1.313,9.45,0.165,5.4,0,0,-1.94,1.94
9,18.355,9.45,0.165,5.4,0,0,-1.94,1.94
9,1.925,9.45,0.165,5.4,0,0,-1.94,1.94
9,20.29,9.45,0.165,5.4,0,0,-1.94,1.94
9,20.319,9.45,0.165,5.4,0,0,-1.94,1.94
9,20.326,9.45,0.165,5.4,0,0,-1.94,1.94
9,7.272,9.45,0.165,5.4,0,0,-1.94,1.94
9,10.006,9.45,0.165,5.4,0,0,-1.94,1.94
9,3.29,9.45,0.165,5.4,0,0,-1.94,1.94
9,17.217,9.45,0.165,5.4,0,0,-1.94,1.94
9,3.07,9.45,0.165,5.4,0,0,-1.94,1.94
9,41.494,9.45,0.165,5.4,0,0,-1.94,1.94
9,5.992,9.45,0.165,5.4,0,0,-1.94,1.94
9,0.061,9.45,0.165,5.4,0,0,-1.94,1.94
9,2.481,9.45,0.165,5.4,0,0,-1.94,1.94
9,8.583,9.45,0.165,5.4,0,0,-1.94,1.94
9,7.146,9.45,0.165,5.4,0,0,-1.94,1.94
9,10.714,9.45,0.165,5.4,0,0,-1.94,1.94
9,2.476,9.45,0.165,5.4,0,0,-1.94,1.94
9,2.652,9.45,0.165,5.4,0,0,-1.94,1.94
9,1.203,9.45,0.165,5.4,0,0,-1.94,1.94
9,13.542,9.45,0.165,5.4,0,0,-1.94,1.94
9,13.741,9.45,0.165,5.4,0,0,-1.94,1.94
9,7.586,9.45,0.165,5.4,0,0,-1.94,1.94
9,29.957,9.45,0.165,5.4,0,0,-1.94,1.94
9,1.756,9.45,0.165,5.4,0,0,-1.94,1.94
9,9.124,9.45,0.165,5.4,0,0,-1.94,1.94
9,19.041,9.45,0.165,5.4,0,0,-1.94,1.94
9,1.568,9.45,0.165,5.4,0,0,-1.94,1.94
9,18.466,9.45,0.165,5.4,0,0,-1.94,1.94
9,6.398,9.45,0.165,5.4,0,0,-1.94,1.94
9,20.451,9.45,0.165,5.4,0,0,-1.94,1.94
9,20.576,9.45,0.165,5.4,0,0,-1.94,1.94
9,11.871,9.45,0.165,5.4,0,0,-1.94,1.94
9,5.985,9.45,0.165,5.4,0,0,-1.94,1.94
9,2.762,9.45,0.165,5.4,0,0,-1.94,1.94
9,20.209,9.45,0.165,5.4,0,0,-1.94,1.94
9,0.822,9.45,0.165,5.4,0,0,-1.94,1.94
9,13.389,9.45,0.165,5.4,0,0,-1.94,1.94
9,7.59,9.45,0.165,5.4,0,0,-1.94,1.94
9,0.157,9.45,0.165,5.4,0,0,-1.94,1.94
9,21.746,9.45,0.165,5.4,0,0,-1.94,1.94
9,8.223,9.45,0.165,5.4,0,0,-1.94,1.94
9,16.023,9.45,0.165,5.4,0,0,-1.94,1.94
9,0.065,9.45,0.165,5.4,0,0,-1.94,1.94
9,2.405,9.45,0.165,5.4,0,0,-1.94,1.94
9,3.778,9.45,0.165,5.4,0,0,-1.94,1.94
9,16.485,9.45,0.165,5.4,0,0,-1.94,1.94
9,11.151,9.45,0.165,5.4,0,0,-1.94,1.94
9,9.957,9.45,0.165,5.4,0,0,-1.94,1.94
9,8.809,9.45,0.165,5.4,0,0,-1.94,1.94
9,11.554,9.45,0.165,5.4,0,0,-1.94,1.94
9,21.33,9.45,0.165,5.4,0,0,-1.94,1.94
9,20.282,9.45,0.165,5.4,0,0,-1.94,1.94
9,20.268,9.45,0.165,5.4,0,0,-1.94,1.94
9,6.256,9.45,0.165,5.4,0,0,-1.94,1.94
9,14.084,9.45,0.165,5.4,0,0,-1.94,1.94
9,6.193,9.45,0.165,5.4,0,0,-1.94,1.94
9,15.849,9.45,0.165,5.4,0,0,-1.94,1.94
9,21.611,9.45,0.165,5.4,0,0,-1.94,1.94
9,27.565,9.45,0.165,5.4,0,0,-1.94,1.94
9,8.013,9.45,0.165,5.4,0,0,-1.94,1.94
10,6.596,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,6.168,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,4.239,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,0.068,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,15.455,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,1.008,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,26.493,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,21.661,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,15.708,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,9.425,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,13.302,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,8.49,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,1.697,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,29.104,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,10.317,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,1.648,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,11.853,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,0.071,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,16.163,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,7.606,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,6.241,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,16.141,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,4.611,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,22.563,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,26.234,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,0.072,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,12.781,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,10.169,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,1.387,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,22.355,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,4.575,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,41.304,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,13.081,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,18.193,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,17.859,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,2.477,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,10.546,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,22.62,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,12.804,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,7.547,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,4.815,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,0.067,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,7.716,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,13.245,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,0.077,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,21.807,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,5.666,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,8.072,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,20.288,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,2.979,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,20.773,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,0.3,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,21.561,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,4.66,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,6.613,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,0.06,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,10.992,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,5.703,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,20.413,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,20.364,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,12.925,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,3.258,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,0.062,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,10.335,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,10.663,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
10,12.151,10.41111111,0.211111111,7.322222222,0,0,-1.922222222,1.922222222
