"Time (s)" "Packet Inter-arrival (ms)" "avg_OSD.flyTime [s]" "Distance (m)" "Height (m)"
223.0 0.02 223.45 17.176 44.65
223.0 0.02 223.45 17.176 44.65
223.0 0.02 223.45 17.176 44.65
223.0 0.02 223.45 17.176 44.65
223.0 0.021 223.45 17.176 44.65
223.0 0.02 223.45 17.176 44.65
223.0 0.02 223.45 17.176 44.65
223.0 0.021 223.45 17.176 44.65
223.0 0.021 223.45 17.176 44.65
223.0 0.03 223.45 17.176 44.65
223.0 0.071 223.45 17.176 44.65
223.0 1.122 223.45 17.176 44.65
223.0 0.478 223.45 17.176 44.65
223.0 0.862 223.45 17.176 44.65
223.0 2.74 223.45 17.176 44.65
223.0 9.504 223.45 17.176 44.65
223.0 2.036 223.45 17.176 44.65
223.0 0.05 223.45 17.176 44.65
223.0 0.022 223.45 17.176 44.65
223.0 0.02 223.45 17.176 44.65
223.0 0.021 223.45 17.176 44.65
223.0 0.021 223.45 17.176 44.65
223.0 0.021 223.45 17.176 44.65
223.0 0.02 223.45 17.176 44.65
223.0 2.196 223.45 17.176 44.65
223.0 4.223 223.45 17.176 44.65
223.0 14.473 223.45 17.176 44.65
223.0 0.073 223.45 17.176 44.65
223.0 0.026 223.45 17.176 44.65
223.0 0.022 223.45 17.176 44.65
223.0 0.022 223.45 17.176 44.65
223.0 0.021 223.45 17.176 44.65
223.0 0.021 223.45 17.176 44.65
223.0 0.02 223.45 17.176 44.65
223.0 0.019 223.45 17.176 44.65
223.0 7.588 223.45 17.176 44.65
223.0 2.016 223.45 17.176 44.65
223.0 1.202 223.45 17.176 44.65
223.0 2.129 223.45 17.176 44.65
223.0 0.47 223.45 17.176 44.65
223.0 2.152 223.45 17.176 44.65
223.0 0.044 223.45 17.176 44.65
223.0 1.315 223.45 17.176 44.65
223.0 0.496 223.45 17.176 44.65
223.0 0.857 223.45 17.176 44.65
223.0 0.493 223.45 17.176 44.65
223.0 0.845 223.45 17.176 44.65
223.0 0.155 223.45 17.176 44.65
223.0 0.717 223.45 17.176 44.65
223.0 10.125 223.45 17.176 44.65
223.0 7.683 223.45 17.176 44.65
223.0 2.858 223.45 17.176 44.65
223.0 3.739 223.45 17.176 44.65
223.0 0.052 223.45 17.176 44.65
224.0 5.683 224.45 17.206 43.65
224.0 10.832 224.45 17.206 43.65
224.0 11.572 224.45 17.206 43.65
224.0 0.068 224.45 17.206 43.65
224.0 0.032 224.45 17.206 43.65
224.0 0.026 224.45 17.206 43.65
224.0 0.357 224.45 17.206 43.65
224.0 8.232 224.45 17.206 43.65
224.0 1.999 224.45 17.206 43.65
224.0 0.055 224.45 17.206 43.65
224.0 2.377 224.45 17.206 43.65
224.0 0.048 224.45 17.206 43.65
224.0 0.023 224.45 17.206 43.65
224.0 14.619 224.45 17.206 43.65
224.0 0.927 224.45 17.206 43.65
224.0 0.975 224.45 17.206 43.65
224.0 18.935 224.45 17.206 43.65
224.0 1.317 224.45 17.206 43.65
224.0 0.054 224.45 17.206 43.65
224.0 0.372 224.45 17.206 43.65
224.0 2.711 224.45 17.206 43.65
224.0 0.766 224.45 17.206 43.65
224.0 0.245 224.45 17.206 43.65
224.0 0.045 224.45 17.206 43.65
224.0 0.028 224.45 17.206 43.65
224.0 7.659 224.45 17.206 43.65
224.0 2.304 224.45 17.206 43.65
224.0 0.477 224.45 17.206 43.65
224.0 1.25 224.45 17.206 43.65
224.0 4.381 224.45 17.206 43.65
224.0 11.444 224.45 17.206 43.65
224.0 0.116 224.45 17.206 43.65
224.0 5.717 224.45 17.206 43.65
224.0 0.43 224.45 17.206 43.65
224.0 2.552 224.45 17.206 43.65
224.0 4.241 224.45 17.206 43.65
224.0 0.115 224.45 17.206 43.65
224.0 0.038 224.45 17.206 43.65
224.0 4.567 224.45 17.206 43.65
224.0 0.052 224.45 17.206 43.65
224.0 4.4 224.45 17.206 43.65
224.0 1.501 224.45 17.206 43.65
224.0 0.663 224.45 17.206 43.65
224.0 0.561 224.45 17.206 43.65
224.0 2.235 224.45 17.206 43.65
224.0 1.891 224.45 17.206 43.65
224.0 0.753 224.45 17.206 43.65
224.0 10.45 224.45 17.206 43.65
224.0 6.189 224.45 17.206 43.65
224.0 0.696 224.45 17.206 43.65
224.0 1.037 224.45 17.206 43.65
224.0 0.238 224.45 17.206 43.65
224.0 3.623 224.45 17.206 43.65
224.0 20.283 224.45 17.206 43.65
224.0 7.101 224.45 17.206 43.65
224.0 1.031 224.45 17.206 43.65
224.0 0.655 224.45 17.206 43.65
224.0 1.01 224.45 17.206 43.65
224.0 0.661 224.45 17.206 43.65
224.0 3.145 224.45 17.206 43.65
224.0 0.047 224.45 17.206 43.65
224.0 0.575 224.45 17.206 43.65
224.0 0.061 224.45 17.206 43.65
224.0 5.975 224.45 17.206 43.65
224.0 1.249 224.45 17.206 43.65
224.0 0.209 224.45 17.206 43.65
224.0 15.217 224.45 17.206 43.65
224.0 1.01 224.45 17.206 43.65
224.0 0.623 224.45 17.206 43.65
224.0 1.028 224.45 17.206 43.65
224.0 0.655 224.45 17.206 43.65
224.0 1.493 224.45 17.206 43.65
224.0 3.348 224.45 17.206 43.65
224.0 16.927 224.45 17.206 43.65
224.0 20.266 224.45 17.206 43.65
224.0 0.423 224.45 17.206 43.65
224.0 1.307 224.45 17.206 43.65
224.0 0.643 224.45 17.206 43.65
224.0 1.023 224.45 17.206 43.65
224.0 0.288 224.45 17.206 43.65
224.0 12.203 224.45 17.206 43.65
224.0 2.133 224.45 17.206 43.65
224.0 1.36 224.45 17.206 43.65
224.0 0.625 224.45 17.206 43.65
224.0 0.293 224.45 17.206 43.65
224.0 7.336 224.45 17.206 43.65
224.0 0.563 224.45 17.206 43.65
224.0 0.594 224.45 17.206 43.65
224.0 4.158 224.45 17.206 43.65
224.0 1.37 224.45 17.206 43.65
224.0 6.246 224.45 17.206 43.65
224.0 11.943 224.45 17.206 43.65
224.0 4.601 224.45 17.206 43.65
224.0 0.629 224.45 17.206 43.65
224.0 1.332 224.45 17.206 43.65
224.0 0.406 224.45 17.206 43.65
224.0 1.356 224.45 17.206 43.65
224.0 20.292 224.45 17.206 43.65
224.0 11.696 224.45 17.206 43.65
224.0 1.08 224.45 17.206 43.65
224.0 0.658 224.45 17.206 43.65
224.0 2.903 224.45 17.206 43.65
224.0 0.365 224.45 17.206 43.65
224.0 3.652 224.45 17.206 43.65
224.0 19.924 224.45 17.206 43.65
224.0 0.309 224.45 17.206 43.65
224.0 2.296 224.45 17.206 43.65
224.0 7.305 224.45 17.206 43.65
224.0 3.649 224.45 17.206 43.65
224.0 0.061 224.45 17.206 43.65
224.0 0.024 224.45 17.206 43.65
224.0 0.861 224.45 17.206 43.65
224.0 6.068 224.45 17.206 43.65
224.0 17.266 224.45 17.206 43.65
224.0 0.486 224.45 17.206 43.65
224.0 1.02 224.45 17.206 43.65
224.0 0.666 224.45 17.206 43.65
224.0 1.034 224.45 17.206 43.65
224.0 0.668 224.45 17.206 43.65
224.0 0.033 224.45 17.206 43.65
224.0 4.406 224.45 17.206 43.65
224.0 0.142 224.45 17.206 43.65
224.0 11.95 224.45 17.206 43.65
224.0 3.986 224.45 17.206 43.65
224.0 13.876 224.45 17.206 43.65
224.0 0.977 224.45 17.206 43.65
224.0 0.664 224.45 17.206 43.65
224.0 1.044 224.45 17.206 43.65
224.0 0.397 224.45 17.206 43.65
224.0 3.318 224.45 17.206 43.65
224.0 20.286 224.45 17.206 43.65
224.0 6.342 224.45 17.206 43.65
224.0 1.006 224.45 17.206 43.65
224.0 0.663 224.45 17.206 43.65
224.0 4.637 224.45 17.206 43.65
224.0 0.346 224.45 17.206 43.65
224.0 0.222 224.45 17.206 43.65
224.0 0.414 224.45 17.206 43.65
224.0 0.076 224.45 17.206 43.65
224.0 0.657 224.45 17.206 43.65
224.0 5.899 224.45 17.206 43.65
224.0 1.828 224.45 17.206 43.65
224.0 16.297 224.45 17.206 43.65
224.0 0.978 224.45 17.206 43.65
224.0 0.668 224.45 17.206 43.65
224.0 1.228 224.45 17.206 43.65
224.0 0.545 224.45 17.206 43.65
224.0 0.347 224.45 17.206 43.65
224.0 0.04 224.45 17.206 43.65
224.0 15.995 224.45 17.206 43.65
224.0 3.428 224.45 17.206 43.65
224.0 5.994 224.45 17.206 43.65
224.0 8.695 224.45 17.206 43.65
224.0 0.624 224.45 17.206 43.65
224.0 0.991 224.45 17.206 43.65
224.0 0.283 224.45 17.206 43.65
224.0 3.807 224.45 17.206 43.65
224.0 18.692 224.45 17.206 43.65
224.0 1.588 224.45 17.206 43.65
224.0 2.571 224.45 17.206 43.65
224.0 0.762 224.45 17.206 43.65
224.0 6.448 224.45 17.206 43.65
224.0 0.341 224.45 17.206 43.65
224.0 0.293 224.45 17.206 43.65
224.0 1.9 224.45 17.206 43.65
224.0 7.959 224.45 17.206 43.65
224.0 8.855 224.45 17.206 43.65
224.0 0.969 224.45 17.206 43.65
224.0 0.661 224.45 17.206 43.65
224.0 3.068 224.45 17.206 43.65
224.0 0.053 224.45 17.206 43.65
224.0 6.721 224.45 17.206 43.65
224.0 20.346 224.45 17.206 43.65
224.0 2.221 224.45 17.206 43.65
224.0 1.06 224.45 17.206 43.65
224.0 0.667 224.45 17.206 43.65
224.0 2.51 224.45 17.206 43.65
224.0 0.33 224.45 17.206 43.65
224.0 1.216 224.45 17.206 43.65
224.0 12.276 224.45 17.206 43.65
224.0 14.225 224.45 17.206 43.65
224.0 0.99 224.45 17.206 43.65
224.0 0.66 224.45 17.206 43.65
224.0 1.009 224.45 17.206 43.65
224.0 0.251 224.45 17.206 43.65
224.0 0.722 224.45 17.206 43.65
224.0 2.454 224.45 17.206 43.65
224.0 7.432 224.45 17.206 43.65
224.0 13.829 224.45 17.206 43.65
224.0 4.633 224.45 17.206 43.65
224.0 0.962 224.45 17.206 43.65
224.0 0.714 224.45 17.206 43.65
224.0 4.327 224.45 17.206 43.65
224.0 0.253 224.45 17.206 43.65
224.0 9.382 224.45 17.206 43.65
224.0 16.639 224.45 17.206 43.65
224.0 3.613 224.45 17.206 43.65
224.0 10.448 224.45 17.206 43.65
224.0 0.665 224.45 17.206 43.65
224.0 1.002 224.45 17.206 43.65
224.0 0.343 224.45 17.206 43.65
224.0 1.016 224.45 17.206 43.65
224.0 6.772 224.45 17.206 43.65
224.0 9.043 224.45 17.206 43.65
224.0 1.007 224.45 17.206 43.65
224.0 1.53 224.45 17.206 43.65
224.0 2.438 224.45 17.206 43.65
224.0 0.661 224.45 17.206 43.65
224.0 1.284 224.45 17.206 43.65
224.0 0.704 224.45 17.206 43.65
224.0 4.402 224.45 17.206 43.65
224.0 5.419 224.45 17.206 43.65
224.0 15.956 224.45 17.206 43.65
224.0 0.0 224.45 17.206 43.65
224.0 1.796 224.45 17.206 43.65
224.0 0.654 224.45 17.206 43.65
224.0 1.385 224.45 17.206 43.65
224.0 0.633 224.45 17.206 43.65
224.0 4.987 224.45 17.206 43.65
224.0 10.823 224.45 17.206 43.65
224.0 20.274 224.45 17.206 43.65
224.0 4.762 224.45 17.206 43.65
224.0 0.973 224.45 17.206 43.65
224.0 0.753 224.45 17.206 43.65
224.0 3.08 224.45 17.206 43.65
224.0 0.63 224.45 17.206 43.65
224.0 0.972 224.45 17.206 43.65
224.0 9.117 224.45 17.206 43.65
224.0 8.407 224.45 17.206 43.65
224.0 5.196 224.45 17.206 43.65
224.0 2.51 224.45 17.206 43.65
224.0 0.054 224.45 17.206 43.65
224.0 0.031 224.45 17.206 43.65
224.0 1.345 224.45 17.206 43.65
224.0 1.065 224.45 17.206 43.65
224.0 0.233 224.45 17.206 43.65
224.0 3.125 224.45 17.206 43.65
224.0 7.056 224.45 17.206 43.65
224.0 1.709 224.45 17.206 43.65
224.0 9.957 224.45 17.206 43.65
224.0 0.96 224.45 17.206 43.65
224.0 0.87 224.45 17.206 43.65
224.0 1.106 224.45 17.206 43.65
224.0 0.173 224.45 17.206 43.65
224.0 0.293 224.45 17.206 43.65
224.0 18.031 224.45 17.206 43.65
224.0 1.966 224.45 17.206 43.65
224.0 18.027 224.45 17.206 43.65
224.0 2.443 224.45 17.206 43.65
224.0 1.377 224.45 17.206 43.65
224.0 1.002 224.45 17.206 43.65
224.0 0.669 224.45 17.206 43.65
224.0 2.833 224.45 17.206 43.65
224.0 0.4 224.45 17.206 43.65
224.0 14.169 224.45 17.206 43.65
224.0 1.579 224.45 17.206 43.65
224.0 1.014 224.45 17.206 43.65
224.0 0.649 224.45 17.206 43.65
224.0 2.805 224.45 17.206 43.65
224.0 0.605 224.45 17.206 43.65
224.0 3.638 224.45 17.206 43.65
225.0 9.976 225.45 17.227 42.65
225.0 2.26 225.45 17.227 42.65
225.0 2.217 225.45 17.227 42.65
225.0 2.998 225.45 17.227 42.65
225.0 6.229 225.45 17.227 42.65
225.0 4.711 225.45 17.227 42.65
225.0 0.659 225.45 17.227 42.65
225.0 1.026 225.45 17.227 42.65
225.0 0.657 225.45 17.227 42.65
225.0 0.476 225.45 17.227 42.65
225.0 0.082 225.45 17.227 42.65
225.0 0.253 225.45 17.227 42.65
225.0 20.6 225.45 17.227 42.65
225.0 11.693 225.45 17.227 42.65
225.0 1.133 225.45 17.227 42.65
225.0 0.656 225.45 17.227 42.65
225.0 2.901 225.45 17.227 42.65
225.0 1.015 225.45 17.227 42.65
225.0 2.863 225.45 17.227 42.65
225.0 14.674 225.45 17.227 42.65
225.0 5.622 225.45 17.227 42.65
225.0 5.101 225.45 17.227 42.65
225.0 2.639 225.45 17.227 42.65
225.0 0.224 225.45 17.227 42.65
225.0 5.206 225.45 17.227 42.65
225.0 3.323 225.45 17.227 42.65
225.0 3.895 225.45 17.227 42.65
225.0 3.739 225.45 17.227 42.65
225.0 1.85 225.45 17.227 42.65
225.0 0.326 225.45 17.227 42.65
225.0 6.147 225.45 17.227 42.65
225.0 7.349 225.45 17.227 42.65
225.0 0.066 225.45 17.227 42.65
225.0 0.561 225.45 17.227 42.65
225.0 0.61 225.45 17.227 42.65
225.0 0.596 225.45 17.227 42.65
225.0 19.673 225.45 17.227 42.65
225.0 6.661 225.45 17.227 42.65
225.0 1.88 225.45 17.227 42.65
225.0 0.652 225.45 17.227 42.65
225.0 3.136 225.45 17.227 42.65
225.0 0.45 225.45 17.227 42.65
225.0 7.499 225.45 17.227 42.65
225.0 16.849 225.45 17.227 42.65
225.0 0.974 225.45 17.227 42.65
225.0 0.656 225.45 17.227 42.65
225.0 1.015 225.45 17.227 42.65
225.0 0.235 225.45 17.227 42.65
225.0 0.723 225.45 17.227 42.65
225.0 11.235 225.45 17.227 42.65
225.0 9.038 225.45 17.227 42.65
225.0 6.312 225.45 17.227 42.65
225.0 0.062 225.45 17.227 42.65
225.0 0.062 225.45 17.227 42.65
225.0 2.459 225.45 17.227 42.65
225.0 0.963 225.45 17.227 42.65
225.0 0.646 225.45 17.227 42.65
225.0 1.772 225.45 17.227 42.65
225.0 0.352 225.45 17.227 42.65
225.0 7.637 225.45 17.227 42.65
225.0 5.684 225.45 17.227 42.65
225.0 0.655 225.45 17.227 42.65
225.0 13.934 225.45 17.227 42.65
225.0 1.931 225.45 17.227 42.65
225.0 1.097 225.45 17.227 42.65
225.0 0.659 225.45 17.227 42.65
225.0 1.081 225.45 17.227 42.65
225.0 0.329 225.45 17.227 42.65
225.0 15.169 225.45 17.227 42.65
225.0 15.224 225.45 17.227 42.65
225.0 0.988 225.45 17.227 42.65
225.0 0.659 225.45 17.227 42.65
225.0 3.608 225.45 17.227 42.65
225.0 0.204 225.45 17.227 42.65
225.0 0.435 225.45 17.227 42.65
225.0 5.366 225.45 17.227 42.65
225.0 14.258 225.45 17.227 42.65
225.0 4.743 225.45 17.227 42.65
225.0 3.196 225.45 17.227 42.65
225.0 1.006 225.45 17.227 42.65
225.0 0.649 225.45 17.227 42.65
225.0 10.721 225.45 17.227 42.65
225.0 3.28 225.45 17.227 42.65
225.0 0.658 225.45 17.227 42.65
225.0 4.845 225.45 17.227 42.65
225.0 0.1 225.45 17.227 42.65
225.0 5.673 225.45 17.227 42.65
225.0 6.046 225.45 17.227 42.65
225.0 4.398 225.45 17.227 42.65
225.0 2.797 225.45 17.227 42.65
225.0 0.626 225.45 17.227 42.65
225.0 1.062 225.45 17.227 42.65
225.0 0.631 225.45 17.227 42.65
225.0 1.185 225.45 17.227 42.65
225.0 0.766 225.45 17.227 42.65
225.0 8.795 225.45 17.227 42.65
225.0 17.8 225.45 17.227 42.65
225.0 2.135 225.45 17.227 42.65
225.0 1.007 225.45 17.227 42.65
225.0 0.128 225.45 17.227 42.65
225.0 0.594 225.45 17.227 42.65
225.0 1.293 225.45 17.227 42.65
225.0 0.654 225.45 17.227 42.65
225.0 4.984 225.45 17.227 42.65
225.0 0.06 225.45 17.227 42.65
225.0 0.031 225.45 17.227 42.65
225.0 1.401 225.45 17.227 42.65
225.0 1.017 225.45 17.227 42.65
225.0 0.675 225.45 17.227 42.65
225.0 0.927 225.45 17.227 42.65
225.0 0.283 225.45 17.227 42.65
225.0 0.231 225.45 17.227 42.65
225.0 8.107 225.45 17.227 42.65
225.0 3.588 225.45 17.227 42.65
225.0 8.557 225.45 17.227 42.65
225.0 2.981 225.45 17.227 42.65
225.0 5.165 225.45 17.227 42.65
225.0 2.835 225.45 17.227 42.65
225.0 0.651 225.45 17.227 42.65
225.0 1.035 225.45 17.227 42.65
225.0 0.67 225.45 17.227 42.65
225.0 1.762 225.45 17.227 42.65
225.0 0.703 225.45 17.227 42.65
225.0 4.078 225.45 17.227 42.65
225.0 0.235 225.45 17.227 42.65
225.0 1.259 225.45 17.227 42.65
225.0 0.647 225.45 17.227 42.65
225.0 1.022 225.45 17.227 42.65
225.0 0.089 225.45 17.227 42.65
225.0 5.541 225.45 17.227 42.65
225.0 0.326 225.45 17.227 42.65
225.0 1.902 225.45 17.227 42.65
225.0 0.659 225.45 17.227 42.65
225.0 3.21 225.45 17.227 42.65
225.0 0.647 225.45 17.227 42.65
225.0 1.202 225.45 17.227 42.65
225.0 0.673 225.45 17.227 42.65
225.0 1.016 225.45 17.227 42.65
225.0 0.77 225.45 17.227 42.65
225.0 0.969 225.45 17.227 42.65
225.0 0.869 225.45 17.227 42.65
225.0 8.039 225.45 17.227 42.65
225.0 13.783 225.45 17.227 42.65
225.0 6.593 225.45 17.227 42.65
225.0 1.192 225.45 17.227 42.65
225.0 0.06 225.45 17.227 42.65
225.0 0.186 225.45 17.227 42.65
225.0 1.401 225.45 17.227 42.65
225.0 0.424 225.45 17.227 42.65
225.0 2.074 225.45 17.227 42.65
225.0 14.909 225.45 17.227 42.65
225.0 2.129 225.45 17.227 42.65
225.0 3.489 225.45 17.227 42.65
225.0 0.506 225.45 17.227 42.65
225.0 0.176 225.45 17.227 42.65
225.0 0.533 225.45 17.227 42.65
225.0 0.98 225.45 17.227 42.65
225.0 0.661 225.45 17.227 42.65
225.0 1.003 225.45 17.227 42.65
225.0 0.61 225.45 17.227 42.65
225.0 0.235 225.45 17.227 42.65
225.0 9.96 225.45 17.227 42.65
225.0 6.776 225.45 17.227 42.65
225.0 10.518 225.45 17.227 42.65
225.0 2.96 225.45 17.227 42.65
225.0 8.8 225.45 17.227 42.65
225.0 0.64 225.45 17.227 42.65
225.0 2.687 225.45 17.227 42.65
225.0 0.662 225.45 17.227 42.65
225.0 0.29 225.45 17.227 42.65
225.0 0.108 225.45 17.227 42.65
225.0 7.101 225.45 17.227 42.65
225.0 5.424 225.45 17.227 42.65
225.0 5.024 225.45 17.227 42.65
225.0 2.992 225.45 17.227 42.65
225.0 0.652 225.45 17.227 42.65
225.0 1.028 225.45 17.227 42.65
225.0 1.006 225.45 17.227 42.65
225.0 0.046 225.45 17.227 42.65
225.0 5.184 225.45 17.227 42.65
225.0 0.347 225.45 17.227 42.65
225.0 4.008 225.45 17.227 42.65
225.0 4.429 225.45 17.227 42.65
225.0 13.701 225.45 17.227 42.65
225.0 7.797 225.45 17.227 42.65
225.0 9.221 225.45 17.227 42.65
225.0 0.642 225.45 17.227 42.65
225.0 2.591 225.45 17.227 42.65
225.0 1.595 225.45 17.227 42.65
225.0 1.93 225.45 17.227 42.65
225.0 2.029 225.45 17.227 42.65
225.0 14.764 225.45 17.227 42.65
225.0 0.449 225.45 17.227 42.65
225.0 4.169 225.45 17.227 42.65
225.0 0.101 225.45 17.227 42.65
225.0 0.545 225.45 17.227 42.65
225.0 0.893 225.45 17.227 42.65
225.0 6.403 225.45 17.227 42.65
225.0 8.002 225.45 17.227 42.65
225.0 5.54 225.45 17.227 42.65
225.0 0.999 225.45 17.227 42.65
225.0 0.646 225.45 17.227 42.65
225.0 7.412 225.45 17.227 42.65
225.0 0.655 225.45 17.227 42.65
225.0 5.137 225.45 17.227 42.65
225.0 5.081 225.45 17.227 42.65
225.0 2.449 225.45 17.227 42.65
225.0 0.572 225.45 17.227 42.65
225.0 0.501 225.45 17.227 42.65
225.0 10.722 225.45 17.227 42.65
225.0 1.961 225.45 17.227 42.65
225.0 2.037 225.45 17.227 42.65
225.0 0.059 225.45 17.227 42.65
225.0 1.398 225.45 17.227 42.65
225.0 0.656 225.45 17.227 42.65
225.0 0.317 225.45 17.227 42.65
225.0 15.915 225.45 17.227 42.65
225.0 14.544 225.45 17.227 42.65
225.0 1.006 225.45 17.227 42.65
225.0 0.732 225.45 17.227 42.65
225.0 3.982 225.45 17.227 42.65
225.0 1.698 225.45 17.227 42.65
225.0 0.366 225.45 17.227 42.65
225.0 18.213 225.45 17.227 42.65
225.0 2.059 225.45 17.227 42.65
225.0 3.899 225.45 17.227 42.65
225.0 0.66 225.45 17.227 42.65
225.0 2.577 225.45 17.227 42.65
225.0 0.063 225.45 17.227 42.65
225.0 6.421 225.45 17.227 42.65
225.0 4.577 225.45 17.227 42.65
225.0 15.347 225.45 17.227 42.65
225.0 0.997 225.45 17.227 42.65
225.0 1.145 225.45 17.227 42.65
225.0 1.53 225.45 17.227 42.65
225.0 0.34 225.45 17.227 42.65
225.0 1.932 225.45 17.227 42.65
225.0 20.284 225.45 17.227 42.65
225.0 8.928 225.45 17.227 42.65
225.0 11.353 225.45 17.227 42.65
225.0 1.631 225.45 17.227 42.65
225.0 0.656 225.45 17.227 42.65
225.0 1.038 225.45 17.227 42.65
225.0 0.272 225.45 17.227 42.65
225.0 12.626 225.45 17.227 42.65
225.0 4.101 225.45 17.227 42.65
225.0 1.719 225.45 17.227 42.65
225.0 2.986 225.45 17.227 42.65
225.0 0.417 225.45 17.227 42.65
225.0 1.306 225.45 17.227 42.65
225.0 0.048 225.45 17.227 42.65
225.0 7.395 225.45 17.227 42.65
225.0 8.113 225.45 17.227 42.65
225.0 15.556 225.45 17.227 42.65
225.0 4.711 225.45 17.227 42.65
225.0 1.969 225.45 17.227 42.65
225.0 1.019 225.45 17.227 42.65
225.0 0.681 225.45 17.227 42.65
225.0 1.026 225.45 17.227 42.65
225.0 0.265 225.45 17.227 42.65
225.0 0.079 225.45 17.227 42.65
225.0 12.422 225.45 17.227 42.65
225.0 2.8 225.45 17.227 42.65
225.0 15.857 225.45 17.227 42.65
225.0 3.112 225.45 17.227 42.65
225.0 0.645 225.45 17.227 42.65
225.0 1.155 225.45 17.227 42.65
225.0 0.324 225.45 17.227 42.65
225.0 0.883 225.45 17.227 42.65
225.0 0.76 225.45 17.227 42.65
225.0 14.904 225.45 17.227 42.65
225.0 0.977 225.45 17.227 42.65
225.0 0.725 225.45 17.227 42.65
225.0 3.128 225.45 17.227 42.65
225.0 0.083 225.45 17.227 42.65
225.0 3.151 225.45 17.227 42.65
225.0 6.466 225.45 17.227 42.65
226.0 8.626 226.45 17.239 41.65
226.0 6.517 226.45 17.239 41.65
226.0 3.689 226.45 17.239 41.65
226.0 0.836 226.45 17.239 41.65
226.0 0.656 226.45 17.239 41.65
226.0 1.358 226.45 17.239 41.65
226.0 0.043 226.45 17.239 41.65
226.0 2.91 226.45 17.239 41.65
226.0 1.738 226.45 17.239 41.65
226.0 9.044 226.45 17.239 41.65
226.0 20.332 226.45 17.239 41.65
226.0 2.619 226.45 17.239 41.65
226.0 5.044 226.45 17.239 41.65
226.0 0.611 226.45 17.239 41.65
226.0 1.012 226.45 17.239 41.65
226.0 0.276 226.45 17.239 41.65
226.0 10.707 226.45 17.239 41.65
226.0 9.797 226.45 17.239 41.65
226.0 0.978 226.45 17.239 41.65
226.0 0.664 226.45 17.239 41.65
226.0 2.629 226.45 17.239 41.65
226.0 0.269 226.45 17.239 41.65
226.0 5.959 226.45 17.239 41.65
226.0 4.33 226.45 17.239 41.65
226.0 16.12 226.45 17.239 41.65
226.0 8.77 226.45 17.239 41.65
226.0 0.262 226.45 17.239 41.65
226.0 0.718 226.45 17.239 41.65
226.0 0.672 226.45 17.239 41.65
226.0 7.011 226.45 17.239 41.65
226.0 0.245 226.45 17.239 41.65
226.0 1.607 226.45 17.239 41.65
226.0 0.981 226.45 17.239 41.65
226.0 15.902 226.45 17.239 41.65
226.0 4.402 226.45 17.239 41.65
226.0 1.447 226.45 17.239 41.65
226.0 1.961 226.45 17.239 41.65
226.0 0.783 226.45 17.239 41.65
226.0 0.308 226.45 17.239 41.65
226.0 4.201 226.45 17.239 41.65
226.0 11.574 226.45 17.239 41.65
226.0 5.012 226.45 17.239 41.65
226.0 9.214 226.45 17.239 41.65
226.0 0.949 226.45 17.239 41.65
226.0 0.665 226.45 17.239 41.65
226.0 1.708 226.45 17.239 41.65
226.0 0.212 226.45 17.239 41.65
226.0 2.491 226.45 17.239 41.65
226.0 5.514 226.45 17.239 41.65
226.0 15.858 226.45 17.239 41.65
226.0 5.403 226.45 17.239 41.65
226.0 1.083 226.45 17.239 41.65
226.0 0.587 226.45 17.239 41.65
226.0 1.562 226.45 17.239 41.65
226.0 0.056 226.45 17.239 41.65
226.0 0.088 226.45 17.239 41.65
226.0 0.062 226.45 17.239 41.65
226.0 9.072 226.45 17.239 41.65
226.0 0.281 226.45 17.239 41.65
226.0 2.112 226.45 17.239 41.65
226.0 20.287 226.45 17.239 41.65
226.0 1.415 226.45 17.239 41.65
226.0 1.815 226.45 17.239 41.65
226.0 0.636 226.45 17.239 41.65
226.0 3.892 226.45 17.239 41.65
226.0 0.248 226.45 17.239 41.65
226.0 12.263 226.45 17.239 41.65
226.0 5.16 226.45 17.239 41.65
226.0 1.013 226.45 17.239 41.65
226.0 0.645 226.45 17.239 41.65
226.0 1.296 226.45 17.239 41.65
226.0 0.394 226.45 17.239 41.65
226.0 12.085 226.45 17.239 41.65
226.0 4.146 226.45 17.239 41.65
226.0 3.517 226.45 17.239 41.65
226.0 12.846 226.45 17.239 41.65
226.0 3.493 226.45 17.239 41.65
226.0 1.005 226.45 17.239 41.65
226.0 0.657 226.45 17.239 41.65
226.0 1.02 226.45 17.239 41.65
226.0 0.247 226.45 17.239 41.65
226.0 2.605 226.45 17.239 41.65
226.0 1.767 226.45 17.239 41.65
226.0 9.494 226.45 17.239 41.65
226.0 19.73 226.45 17.239 41.65
226.0 1.235 226.45 17.239 41.65
226.0 0.705 226.45 17.239 41.65
226.0 0.662 226.45 17.239 41.65
226.0 8.017 226.45 17.239 41.65
226.0 0.145 226.45 17.239 41.65
226.0 10.732 226.45 17.239 41.65
226.0 8.73 226.45 17.239 41.65
226.0 0.988 226.45 17.239 41.65
226.0 0.659 226.45 17.239 41.65
226.0 1.02 226.45 17.239 41.65
226.0 0.466 226.45 17.239 41.65
226.0 7.843 226.45 17.239 41.65
226.0 0.547 226.45 17.239 41.65
226.0 16.467 226.45 17.239 41.65
226.0 1.933 226.45 17.239 41.65
226.0 1.296 226.45 17.239 41.65
226.0 1.099 226.45 17.239 41.65
226.0 0.095 226.45 17.239 41.65
226.0 0.052 226.45 17.239 41.65
226.0 1.89 226.45 17.239 41.65
