Data Rate (kbps),Data Rate (kbps)2,Data Rate (kbps)3,Packet Interval (ms),Packet Interval (ms)2,Packet Interval (ms)3,Packet Length (bytes),Packet Length (bytes)2,Packet Length (bytes)3
,,,0.389,3.452,,730,1002,
,,,7.682,2.404,,1514,102,
,,,0.033,9.892,,1514,74,
,,,11.852,0.435,,1430,1514,
,,,0.685,32.778,,1078,1514,
,,,0.322,0.96,,79,1514,
,,,0.329,0.084,,79,1514,
,,,0.341,0.111,,79,1514,
,,,0.671,0.094,,79,1514,
,,,0.327,0.111,,82,1514,
,,,0.303,0.115,,137,1420,
,,,5.213,0.57,,1514,74,
,,,0.29,5.43,,1514,76,
,,,19.525,0.346,,1115,1514,
,,,1.219,0.044,,82,102,
,,,7.076,1.277,,84,1514,
,,,0.315,2.382,,137,1514,
,,,0.029,5.376,,78,1514,
,,,0.019,5.333,,76,1514,
,,,1.078,0.419,,84,1514,
,,,0.04,0.035,,86,1514,
,,,0.06,0.029,,78,478,
,,,11.636,0.028,,116,128,
,,,2.541,0.298,,1078,519,
,,,8.874,6.086,,1514,76,
,,,2.943,0.461,,1514,1514,
,,,2.406,2.401,,894,1514,
,,,0.045,0.523,,1514,1514,
,,,0.024,0.864,,1514,1514,
,,,0.022,0.489,,1502,1514,
,,,0.562,0.29,,208,1514,
,,,0.043,0.199,,528,723,
,,,0.025,5.95,,1514,76,
,,,2.587,4.68,,1514,1078,
,,,1.513,0.475,,1504,76,
,,,20.295,2.965,,208,102,
,,,2.973,33.462,,1514,1514,
,,,7.313,0.794,,1514,1514,
,,,0.444,0.289,,884,1514,
,,,0.174,44.691,,1514,1514,
,,,0.338,0.815,,1514,1514,
,,,0.282,0.491,,1444,1322,
,,,8.781,5.606,,525,102,
,,,15.834,31.799,,1514,1514,
,,,4.357,5.369,,1514,76,
,,,8.922,0.222,,816,1514,
,,,0.31,19.812,,1078,1514,
,,,0.332,53.589,,1514,1514,
,,,0.334,119.512,,1514,1514,
,,,0.333,0.066,,1509,1514,
,,,0.07,0.024,,79,276,
,,,7.06,0.018,,91,707,
,,,3.224,0.017,,78,128,
,,,9.793,0.017,,78,76,
,,,0.577,0.017,,76,76,
,,,1.559,0.017,,856,1514,
,,,8.339,0.016,,975,76,
,,,1.307,13.81,,975,1514,
,,,0.041,0.062,,975,1514,
,,,0.02,0.025,,975,1514,
,,,0.018,0.025,,975,1514,
,,,0.017,1.261,,975,1241,
,,,0.017,0.323,,975,76,
,,,0.016,0.031,,975,79,
,,,15.774,0.023,,975,1078,
,,,3.083,0.022,,975,102,
,,,4.345,0.022,,975,1514,
,,,2.374,0.022,,975,1514,
,,,0.341,0.023,,975,1514,
,,,0.033,3.796,,975,1514,
,,,0.032,4.764,,975,1514,
,,,0.254,0.13,,975,1514,
,,,0.097,0.026,,975,478,
,,,12.866,1.019,,975,102,
,,,16.565,0.065,,196,1514,
,,,3.679,0.149,,84,76,
,,,18.298,0.032,,1514,1514,
,,,0.065,0.025,,1514,1514,
,,,0.026,0.022,,977,1514,
,,,0.018,0.022,,1514,1514,
,,,0.018,0.023,,1514,1131,
,,,2.403,0.021,,832,128,
,,,3.275,0.021,,84,781,
,,,7.01,0.073,,1514,76,
,,,0.411,0.875,,1514,1514,
,,,9.603,0.492,,1514,76,
,,,1.632,3.535,,1051,1514,
,,,0.505,0.181,,562,1514,
,,,0.036,0.367,,1078,1514,
,,,0.797,2.129,,1514,1514,
,,,2.61,0.498,,1514,1514,
,,,0.05,0.83,,1514,232,
,,,0.035,0.38,,1152,76,
,,,14.591,15.171,,1514,102,
,,,0.476,0.818,,1514,1514,
,,,12.911,0.485,,1514,1514,
,,,0.488,2.251,,1218,1514,
,,,0.866,0.035,,85,1514,
,,,0.032,13.885,,78,1514,
,,,0.022,1.135,,78,1514,
,,,0.438,3.854,,498,1514,
,,,0.025,10.615,,116,1514,
,,,0.812,10.86,,1514,1435,
,,,4.172,3.488,,1514,102,
,,,12.929,0.05,,1514,1514,
,,,7.326,0.025,,1257,102,
,,,14.299,5.722,,1078,1514,
,,,0.299,1.006,,84,1514,
,,,3.595,30.334,,1514,79,
,,,1.894,0.501,,1514,1514,
,,,0.045,8.178,,1514,1514,
,,,0.027,0.052,,1332,1514,
,,,0.023,46.691,,508,1514,
,,,0.041,26.955,,1514,799,
,,,0.056,0.333,,1514,526,
,,,0.702,0.031,,1514,102,
,,,7.869,0.032,,642,1514,
,,,1.541,0.018,,1152,84,
,,,3.509,0.022,,85,1514,
,,,0.061,0.018,,1514,1514,
,,,0.028,0.28,,1218,1514,
,,,0.019,13.26,,79,1514,
,,,0.018,0.053,,79,1514,
,,,0.017,0.025,,1514,1514,
,,,0.017,0.022,,1514,1071,
,,,0.951,0.022,,1514,1078,
,,,1.207,0.022,,960,114,
,,,6.342,0.024,,1078,102,
,,,13.171,27.691,,1514,116,
,,,4.061,5.97,,1514,1514,
,,,3.066,0.057,,1514,76,
,,,2.149,0.032,,666,1514,
,,,0.05,10.674,,706,1514,
,,,0.021,12.15,,208,1514,
,,,0.332,11.146,,82,1514,
,,,0.256,1.337,,137,1514,
,,,0.327,4.286,,1514,1514,
,,,1.136,1.833,,1514,1101,
,,,16.065,0.065,,1514,102,
,,,9.555,0.02,,800,1514,
,,,0.706,35.654,,1514,1514,
,,,0.283,10.274,,1514,1514,
,,,0.328,0.301,,1514,1514,
,,,0.328,0.029,,947,1514,
,,,0.678,20.814,,531,1514,
,,,0.335,15.354,,1514,1514,
,,,0.14,2.551,,1514,696,
,,,8.118,0.259,,1514,102,
,,,11.758,0.127,,539,485,
,,,8.526,16.94,,1078,102,
,,,4.287,10.754,,975,1514,
,,,0.7,0.757,,975,1514,
,,,0.332,0.063,,975,1514,
,,,0.328,0.035,,975,1514,
,,,0.33,0.023,,975,1514,
,,,1.064,16.501,,975,1514,
,,,0.103,0.056,,975,1514,
,,,0.026,0.028,,975,760,
,,,2.914,6.035,,975,79,
,,,0.062,0.051,,975,76,
,,,0.043,0.024,,975,79,
,,,10.07,0.021,,975,102,
,,,1.174,0.041,,975,79,
,,,9.125,0.028,,975,1078,
,,,0.894,0.026,,975,84,
,,,3.241,0.021,,975,1514,
,,,0.673,0.022,,975,1514,
,,,0.332,0.021,,975,1514,
,,,0.328,0.021,,205,1514,
,,,0.327,0.027,,1514,1514,
,,,0.679,0.027,,1514,1514,
,,,0.335,0.023,,1514,1514,
,,,0.096,0.019,,1255,492,
,,,3.243,23.713,,1514,76,
,,,13.553,0.628,,1514,84,
,,,6.696,0.187,,886,102,
,,,7.989,8.498,,633,1514,
,,,0.941,32.88,,1514,1514,
,,,0.125,4.812,,1514,1514,
,,,0.274,0.17,,1495,1514,
,,,0.318,42.686,,1514,1514,
,,,0.675,13.807,,1514,1514,
,,,0.336,0.059,,1300,1514,
,,,0.135,9.333,,713,669,
,,,9.466,12.773,,1078,102,
,,,11.813,5.739,,1514,528,
,,,8.441,4.577,,1514,102,
,,,3.804,0.051,,1099,1514,
,,,0.569,10.479,,79,1514,
,,,0.328,20.683,,1514,1514,
,,,0.332,12.334,,1514,1514,
,,,0.983,0.064,,1509,1514,
,,,0.058,28.859,,1514,1514,
,,,0.308,0.725,,1514,1514,
,,,0.089,0.287,,1514,358,
,,,13.785,0.328,,1514,102,
,,,13.982,0.165,,572,1514,
,,,3.711,0.105,,707,1514,
,,,0.321,7.917,,1078,1514,
,,,0.343,23.043,,78,1514,
,,,0.321,0.956,,78,1514,
,,,0.029,8.194,,1514,1514,
,,,0.628,0.658,,1514,1514,
,,,0.099,0.333,,1514,520,
,,,1.127,0.253,,1242,76,
,,,20.265,40.887,,1514,102,
,,,6.092,1.951,,1514,1514,
,,,0.906,0.333,,1514,1514,
,,,0.131,0.328,,1514,1514,
,,,0.592,0.029,,387,1514,
,,,0.071,14.244,,531,1514,
,,,0.67,24.111,,1514,1514,
,,,0.336,0.639,,1514,1514,
,,,0.067,0.352,,1514,444,
,,,11.41,0.044,,263,128,
,,,10.133,44.11,,1514,621,
,,,10.188,0.671,,1514,76,
,,,4.76,0.344,,1514,1514,
,,,0.949,0.318,,1514,1514,
,,,0.24,0.118,,587,1514,
,,,0.321,14.568,,84,1514,
,,,0.33,6.737,,91,1514,
,,,0.719,1.239,,1078,1514,
,,,0.337,7.514,,658,1514,
,,,0.088,9.078,,1514,510,
,,,0.252,0.666,,1514,1078,
,,,12.473,0.334,,1514,102,
,,,19.913,0.327,,1514,1514,
,,,0.852,0.111,,590,1514,
,,,0.259,29.869,,76,76,
,,,0.016,8.721,,1514,1514,
,,,0.313,0.896,,1514,1514,
,,,0.561,0.096,,1514,1514,
,,,0.502,5.106,,1479,1514,
,,,0.326,8.949,,975,1514,
,,,0.1,0.657,,975,505,
,,,14.654,0.208,,975,74,
,,,3.801,0.222,,975,102,
,,,9.538,0.235,,975,1514,
,,,1.108,0.838,,975,1514,
,,,0.046,0.037,,975,1514,
,,,0.184,1.562,,975,1514,
,,,0.325,0.05,,975,1514,
,,,0.691,0.029,,975,1514,
,,,0.342,0.059,,975,1514,
,,,0.038,0.216,,975,278,
,,,8.097,0.223,,975,128,
,,,6.472,0.624,,975,74,
,,,3.579,0.238,,975,540,
,,,10.255,0.223,,975,76,
,,,4.04,0.211,,975,1514,
,,,0.686,0.214,,975,1514,
,,,0.331,0.067,,187,1514,
,,,0.33,36.458,,1514,1514,
,,,0.325,7.001,,1514,1514,
,,,0.677,0.313,,1514,1514,
,,,0.334,0.346,,1514,1514,
,,,0.11,0.079,,357,538,
,,,13.424,0.126,,531,102,
,,,7.238,0.036,,76,909,
,,,8.735,19.192,,1514,1514,
,,,0.664,1.688,,1514,1514,
,,,0.32,0.467,,1514,1514,
,,,0.323,0.166,,1514,1514,
,,,0.33,0.122,,598,1514,
,,,2.273,4.689,,78,1514,
,,,0.331,5.464,,1078,1514,
,,,0.036,0.188,,116,256,
,,,0.46,31.327,,1514,76,
,,,20.277,15.27,,1514,102,
,,,8.847,0.063,,1514,1514,
,,,2.367,0.309,,1514,1514,
,,,0.044,0.278,,1514,1514,
,,,0.029,0.034,,843,1514,
,,,0.023,7.565,,707,1514,
,,,0.235,46.742,,1514,1514,
,,,0.935,0.696,,1514,1514,
,,,0.044,0.328,,1514,234,
,,,7.81,0.342,,1514,128,
,,,9.013,0.329,,1514,557,
,,,11.291,0.039,,151,76,
,,,0.986,0.229,,91,1078,
,,,3.017,0.09,,84,76,
,,,1.452,9.383,,1514,1514,
,,,0.044,1.994,,1514,1514,
,,,0.028,0.045,,1514,1514,
,,,1.248,0.03,,1514,1514,
,,,0.317,0.023,,1514,1514,
,,,0.322,0.022,,598,1514,
,,,0.343,41.601,,1514,1514,
,,,0.438,1.959,,1514,699,
,,,0.415,0.042,,1514,76,
,,,11.637,0.025,,1514,102,
,,,16.078,0.024,,1514,1514,
,,,0.679,0.022,,760,1514,
,,,0.337,0.023,,491,1514,
,,,0.331,5.547,,1078,1514,
,,,0.322,34.04,,1514,1514,
,,,0.679,0.993,,1514,1514,
,,,0.34,0.236,,1514,1514,
,,,0.031,0.26,,1514,210,
,,,1.907,0.234,,1514,102,
,,,20.273,0.212,,1149,76,
,,,6.76,0.033,,79,1514,
,,,0.345,0.028,,79,1514,
,,,0.324,36.859,,1514,1514,
,,,0.428,3.01,,1514,1514,
,,,0.238,0.203,,1514,1514,
,,,8.192,0.219,,1514,1514,
,,,0.328,0.225,,1514,1514,
,,,0.085,0.233,,1514,329,
,,,3.834,0.033,,149,128,
,,,5.814,14.528,,565,540,
,,,14.464,25.444,,1514,76,
,,,0.228,0.568,,1514,1514,
,,,2.784,0.257,,1514,76,
,,,1.825,0.242,,1514,1514,
,,,0.044,0.214,,1334,1514,
,,,0.028,3.403,,1078,1514,
,,,0.023,6.558,,82,1514,
,,,0.23,0.77,,137,1514,
,,,0.332,6.356,,208,1514,
,,,0.187,20.268,,1514,859,
,,,0.242,0.714,,1514,82,
,,,14.341,0.237,,1514,102,
,,,8.489,0.256,,1514,74,
,,,5.486,0.27,,1514,1078,
,,,2.395,0.057,,290,1514,
,,,0.324,40.277,,531,1514,
,,,0.334,3.707,,1514,1514,
,,,1.046,3.386,,1514,1514,
,,,0.331,0.985,,1514,1514,
,,,0.328,0.032,,1514,1514,
,,,1.107,0.029,,1514,1514,
,,,0.094,0.018,,958,350,
,,,0.113,37.738,,1514,87,
,,,0.849,0.595,,1514,102,
,,,7.894,0.216,,1514,74,
,,,7.879,0.223,,1514,91,
,,,4.485,0.222,,1514,76,
,,,7.888,0.221,,1514,1514,
,,,1.22,0.227,,1514,1514,
,,,0.322,0.032,,241,1514,
,,,0.328,45.764,,1514,1514,
,,,0.33,36.48,,1514,1514,
,,,0.679,15.472,,1514,1514,
,,,0.33,0.271,,1514,1514,
,,,0.101,0.302,,1514,506,
,,,9.06,0.35,,1514,128,
,,,4.489,0.341,,1514,625,
,,,14.144,0.037,,110,1514,
,,,1.599,0.186,,1078,76,
,,,1.905,0.2,,975,1514,
,,,0.332,0.227,,975,1514,
,,,0.04,0.045,,975,1514,
,,,0.027,0.028,,975,1514,
,,,0.2,0.018,,975,76,
,,,0.066,0.018,,975,1514,
,,,0.324,0.018,,975,1514,
,,,2.243,0.018,,975,428,
,,,1.123,0.02,,975,76,
,,,14.002,0.019,,975,102,
,,,15.585,0.018,,975,1514,
,,,4.65,0.018,,975,102,
,,,9.847,0.09,,975,1514,
,,,0.058,167.253,,975,1514,
,,,0.028,0.069,,975,1514,
,,,0.023,0.023,,129,1514,
,,,0.022,0.02,,831,1514,
,,,0.023,0.021,,1514,1514,
,,,0.021,0.021,,1514,995,
,,,10.228,0.02,,550,76,
,,,8.902,0.02,,1514,1514,
,,,11.359,0.022,,1514,128,
,,,14.082,101.652,,79,1514,
,,,0.469,0.06,,1514,1514,
,,,0.036,0.024,,1514,1514,
,,,5.676,0.026,,1514,102,
,,,2.597,0.021,,1514,76,
,,,0.249,0.02,,1514,76,
,,,3.882,0.03,,1514,1514,
,,,0.062,0.032,,1514,1514,
,,,0.803,0.045,,1514,1514,
,,,0.038,0.021,,1514,1249,
,,,0.019,0.02,,1514,692,
,,,0.115,0.02,,1514,1514,
,,,0.023,0.02,,771,1514,
,,,4.466,0.019,,690,1514,
,,,0.051,0.02,,1514,1514,
,,,0.566,0.02,,1514,1514,
,,,2.865,0.021,,1514,1514,
,,,0.038,0.02,,1514,1514,
,,,0.031,0.02,,1514,882,
,,,0.147,0.021,,1514,1078,
,,,4.709,0.02,,1514,76,
,,,4.137,0.103,,1211,76,
,,,1.968,0.032,,76,79,
,,,7.368,4.889,,1078,1514,
,,,3.577,0.066,,86,1514,
,,,0.05,0.02,,1297,1514,
,,,0.446,0.018,,85,1514,
,,,0.857,0.017,,1514,1514,
,,,6.121,0.019,,1514,102,
,,,4.944,0.018,,1514,1514,
,,,0.653,0.017,,1514,1514,
,,,1.05,0.018,,1514,487,
,,,10.76,0.905,,1514,1514,
,,,2.848,0.046,,1514,102,
,,,16.539,0.025,,790,1514,
,,,0.492,0.024,,528,1514,
,,,0.031,0.024,,86,1514,
,,,0.018,0.431,,1514,1514,
,,,0.018,0.333,,1514,1514,
,,,0.019,0.335,,1514,1514,
,,,0.017,0.343,,1514,795,
,,,2.636,0.58,,1514,690,
,,,0.901,0.331,,1514,102,
,,,13.021,0.299,,1433,1514,
,,,2.243,0.327,,1514,1514,
,,,2.645,2.362,,1514,76,
,,,2.881,0.442,,1514,102,
,,,5.007,0.212,,1514,1514,
,,,0.058,0.659,,1514,1514,
,,,2.542,0.2,,975,1514,
,,,0.046,0.227,,975,1514,
,,,1.565,0.22,,975,1514,
,,,0.246,0.034,,78,976,
,,,0.04,0.073,,78,76,
,,,1.412,0.436,,1514,1078,
,,,9.343,7.76,,1514,76,
,,,2.595,0.34,,1514,1514,
,,,2.357,0.301,,1514,1514,
,,,6.394,0.341,,1514,1514,
,,,0.06,3.5,,1514,1514,
,,,4.489,0.06,,1053,1514,
,,,0.47,0.026,,614,1514,
,,,0.859,0.024,,1078,1514,
,,,0.305,0.025,,1514,940,
,,,2.707,5.95,,1514,102,
,,,18.475,0.055,,1514,1514,
,,,1.763,0.024,,1514,128,
,,,1.979,0.022,,1514,1514,
,,,0.492,0.022,,1514,1514,
,,,9.252,0.089,,1514,1514,
,,,0.461,0.023,,63,1514,
,,,4.996,0.021,,76,1514,
,,,0.062,8.05,,84,1514,
,,,0.033,3.165,,1514,736,
,,,1.027,7.417,,1514,511,
,,,1.934,0.15,,1514,76,
,,,8.093,3.653,,1514,79,
,,,0.76,0.058,,1514,1514,
,,,2.372,0.043,,1514,1514,
,,,0.052,0.019,,1514,1514,
,,,0.429,0.018,,1514,1514,
,,,6.38,0.018,,1514,84,
,,,2.185,0.017,,392,102,
,,,3.824,0.015,,85,1514,
,,,0.092,28.013,,84,1514,
,,,0.028,6.688,,864,1514,
,,,0.018,0.065,,1514,717,
,,,7.015,0.02,,1514,114,
,,,9.276,2.066,,1514,76,
,,,1.207,0.053,,1302,1514,
,,,2.242,33.711,,1514,1514,
,,,0.492,0.526,,1514,1514,
,,,5.012,0.915,,1514,93,
,,,0.236,0.031,,1302,1514,
,,,0.057,39.084,,1514,1514,
,,,0.025,0.828,,1514,1514,
,,,0.41,0.213,,1383,1514,
,,,1.719,14.583,,531,121,
,,,0.374,4.866,,1078,93,
,,,0.405,20.817,,1514,1514,
,,,0.036,0.484,,1514,1514,
,,,0.449,0.28,,1514,1514,
,,,1.012,0.052,,213,1514,
,,,0.087,15.857,,78,270,
,,,0.081,30.655,,1514,116,
,,,0.141,1.282,,1514,121,
,,,0.386,0.041,,1514,99,
,,,0.926,0.024,,556,127,
,,,0.368,19.616,,116,99,
,,,0.901,0.191,,85,127,
,,,3.706,10.992,,515,102,
,,,19.452,7.474,,1514,1514,
,,,1.133,0.504,,1514,128,
,,,5.688,0.223,,1514,1514,
,,,0.476,0.115,,833,1514,
,,,2.309,1.352,,1078,1514,
,,,0.487,38.815,,1514,1514,
,,,0.854,0.07,,1514,1514,
,,,0.499,0.893,,1514,1514,
,,,0.859,0.035,,985,1514,
,,,0.503,3.835,,84,1514,
,,,0.866,34.436,,1514,1514,
,,,0.493,4.378,,1514,1514,
,,,0.592,0.057,,1514,634,
,,,3.49,0.02,,946,591,
,,,3.272,7.682,,514,76,
,,,6.776,19.774,,1078,1514,
,,,0.801,5.966,,1514,1514,
,,,0.503,1.042,,1302,1514,
,,,0.868,0.042,,1514,1514,
,,,0.49,0.049,,1514,1514,
,,,0.876,0.097,,1514,1514,
,,,0.502,0.225,,1302,1514,
,,,0.945,0.105,,1078,1514,
,,,0.488,0.031,,78,1514,
,,,1.177,0.731,,1078,1514,
,,,0.169,0.348,,1514,554,
,,,0.731,0.032,,1514,1078,
,,,4.248,0.498,,1383,79,
,,,0.062,0.034,,1514,76,
,,,0.047,0.061,,1514,79,
,,,2.501,0.345,,1514,102,
,,,9.013,0.032,,213,79,
,,,3.658,0.024,,556,1514,
,,,0.836,0.474,,1514,1514,
,,,0.497,0.241,,1514,1514,
,,,0.873,0.74,,1514,1514,
,,,0.484,0.039,,1129,1514,
,,,0.889,14.356,,79,1514,
,,,0.468,0.157,,79,1514,
,,,0.864,26.351,,1514,1514,
,,,0.489,2.319,,1514,1514,
,,,0.892,0.05,,1514,1514,
,,,0.123,0.025,,1052,396,
,,,1.434,28.662,,700,102,
,,,9.683,13.319,,1514,84,
,,,11.246,2.542,,1514,76,
,,,5.298,0.038,,1514,1514,
,,,0.849,0.025,,1166,1514,
,,,0.473,15.226,,208,1514,
,,,0.855,17.211,,82,1514,
,,,0.492,0.233,,137,1514,
,,,0.881,11.387,,1514,1514,
,,,0.205,0.06,,1514,671,
,,,0.079,0.028,,1491,84,
,,,11.128,36.171,,1514,128,
,,,14.83,25.662,,1514,543,
,,,3.525,0.178,,1192,1514,
,,,0.824,0.032,,531,1514,
,,,0.493,0.019,,91,1514,
,,,0.997,0.188,,1078,1514,
,,,0.498,27.538,,1514,1514,
,,,1.616,31.131,,1514,76,
,,,3.06,0.056,,1505,1514,
,,,0.091,39.767,,1514,385,
,,,17.114,5.461,,1514,102,
,,,8.966,0.053,,951,1514,
,,,0.834,247.789,,639,1514,
,,,0.508,0.644,,1514,1514,
,,,0.851,14.68,,1514,1514,
,,,0.489,2.585,,803,1514,
,,,0.846,7.643,,975,1514,
,,,0.269,4.016,,975,826,
,,,7.492,0.058,,975,102,
,,,20.308,93.789,,975,76,
,,,1.718,0.064,,975,1514,
,,,0.726,0.026,,975,1514,
,,,0.961,0.018,,975,1514,
,,,0.41,0.018,,975,1514,
,,,0.517,0.016,,975,1514,
,,,0.808,0.02,,975,1514,
,,,0.175,0.02,,975,512,
,,,15.306,0.018,,975,128,
,,,11.185,0.018,,975,525,
,,,2.386,0.017,,975,1514,
,,,3.631,0.018,,975,1514,
,,,0.051,0.018,,975,1514,
,,,0.025,0.018,,975,1514,
,,,0.023,0.016,,190,1514,
,,,0.023,0.023,,1514,1514,
,,,0.072,0.023,,1514,544,
,,,1.742,0.022,,1259,1078,
,,,1.382,0.022,,747,102,
,,,20.257,0.021,,1078,76,
,,,6.411,0.022,,1514,1514,
,,,0.813,0.022,,1514,1514,
,,,0.495,0.021,,751,1514,
,,,0.861,0.022,,1514,1514,
,,,0.588,0.021,,79,1514,
,,,0.754,0.021,,91,1514,
,,,0.153,0.022,,1514,473,
,,,10.188,50.207,,1514,102,
,,,8.267,0.064,,1425,74,
,,,10.637,0.201,,85,1514,
,,,0.836,1.559,,1078,1514,
,,,0.5,13.257,,684,1514,
,,,0.386,0.699,,77,76,
,,,0.533,1.517,,1514,1514,
,,,0.422,1.898,,1514,1514,
,,,2.033,2.446,,1257,1514,
,,,0.111,1.762,,1514,656,
,,,14.531,6.905,,1514,74,
,,,2.688,3.799,,1514,128,
,,,9.554,5.01,,107,540,
,,,2.475,4.743,,531,1514,
,,,0.883,2.073,,1514,1514,
,,,0.975,1.898,,1514,1514,
,,,0.6,1.814,,726,1514,
,,,1.031,5.381,,78,1514,
,,,0.716,5.868,,78,1514,
,,,0.044,2.307,,1078,144,
,,,8.238,1.893,,1514,102,
,,,20.551,14.417,,1514,1078,
,,,0.864,47.261,,427,1514,
,,,0.805,0.251,,76,76,
,,,0.021,0.03,,85,1514,
,,,0.465,0.019,,1514,1514,
,,,1.004,0.024,,1514,1514,
,,,0.578,0.033,,1497,1514,
,,,1.097,0.026,,515,1514,
,,,0.172,0.026,,84,1514,
,,,0.866,0.017,,975,1514,
,,,0.709,0.018,,1514,1168,
,,,15.31,0.018,,1514,102,
,,,14.82,0.018,,1146,1514,
,,,0.723,0.018,,1514,1514,
,,,0.493,1.592,,1514,1514,
,,,0.869,2.396,,1371,1514,
,,,0.757,1.696,,1514,1514,
,,,0.591,1.212,,1374,1514,
,,,0.496,1.248,,674,1514,
,,,0.827,12.514,,1514,1375,
,,,1.078,1.378,,1514,128,
,,,20.446,8.182,,920,76,
,,,2.182,6.461,,1078,678,
,,,5.647,1.756,,1514,1514,
,,,0.062,6.728,,1514,1514,
,,,0.029,6.083,,1079,1514,
,,,0.027,4.42,,85,1514,
,,,0.196,1.378,,707,1514,
,,,2.363,2.607,,1514,1514,
,,,0.044,1.857,,1514,1514,
,,,0.028,1.847,,1255,1514,
,,,0.027,0.748,,78,109,
,,,10.313,0.27,,78,102,
,,,4.459,0.44,,116,76,
,,,1.47,7.483,,1514,76,
,,,10.775,6.266,,1514,1514,
,,,0.817,1.333,,767,1514,
,,,0.498,15.286,,84,1514,
,,,0.863,15.874,,1514,1514,
,,,0.483,3.745,,1514,1514,
,,,0.861,1.846,,1514,1514,
,,,0.507,0.276,,85,1514,
,,,0.144,1.848,,1078,76,
,,,0.398,7.441,,551,688,
,,,19.878,26.998,,1514,102,
,,,6.902,2.244,,1514,83,
,,,2.706,2.121,,1191,1514,
,,,1.019,19.978,,79,1514,
,,,0.305,0.147,,79,1514,
,,,0.881,15.749,,1514,1514,
,,,0.482,2.009,,1514,1514,
,,,0.87,0.048,,1072,1514,
,,,0.505,31.417,,565,1514,
,,,0.618,12.953,,1514,995,
,,,6.085,0.846,,1514,128,
,,,5.764,0.232,,801,86,
,,,14.493,0.732,,1078,76,
,,,1.441,33.679,,208,542,
,,,6.831,1.507,,1514,1514,
,,,0.055,1.622,,1514,1514,
,,,0.023,0.283,,910,1514,
,,,0.021,10.271,,82,1514,
,,,0.02,0.636,,137,1514,
,,,0.02,32.152,,1514,1514,
,,,0.02,0.803,,1514,1514,
,,,0.019,0.405,,1307,765,
,,,3.071,5.27,,508,1078,
,,,8.793,32.392,,1514,102,
,,,3.775,0.776,,1514,76,
,,,2.453,0.488,,1270,74,
,,,0.743,39.859,,1078,82,
,,,10.987,0.852,,1514,1514,
,,,0.678,0.481,,1514,1514,
,,,0.333,3.91,,1074,1514,
,,,0.332,21.392,,831,1514,
,,,0.327,16.648,,1514,1514,
,,,1.04,1.645,,1514,1514,
,,,0.324,0.404,,1260,1514,
,,,0.097,39.915,,1514,76,
,,,0.141,0.831,,1514,1033,
,,,5.004,0.489,,1514,74,
,,,15.153,0.288,,123,102,
,,,6.944,0.379,,975,1514,
,,,1.905,0.328,,975,1514,
,,,0.041,0.658,,975,1514,
,,,0.024,0.327,,975,1514,
,,,0.023,0.331,,975,1514,
,,,0.159,0.591,,975,1514,
,,,0.251,0.326,,975,1514,
,,,0.11,0.578,,975,741,
,,,11.117,0.742,,975,128,
,,,18.968,1.958,,975,519,
,,,0.824,0.318,,975,1514,
,,,0.041,1.137,,975,1514,
,,,0.175,0.323,,975,1514,
,,,0.237,0.331,,975,76,
,,,5.64,0.738,,975,1514,
,,,0.06,0.324,,975,1514,
,,,0.031,0.331,,975,1514,
,,,0.023,0.717,,975,1514,
,,,0.027,0.081,,189,1238,
,,,14.482,27.783,,1514,102,
,,,2.715,1.799,,1514,76,
,,,1.92,0.048,,252,1078,
,,,0.184,0.648,,713,76,
,,,11.706,6.234,,1078,1514,
,,,2.615,34.366,,1514,1514,
,,,0.248,1.765,,1514,1514,
,,,1.298,0.973,,855,76,
,,,2.987,13.03,,79,1514,
,,,0.082,25.033,,1514,1514,
,,,0.02,4.172,,1514,1514,
,,,0.018,0.328,,1513,1514,
,,,0.018,14.111,,492,767,
,,,17.194,22.121,,84,102,
,,,6.672,1.009,,1514,1514,
,,,0.679,8.357,,1514,1514,
,,,0.331,0.065,,1514,1514,
,,,0.33,0.029,,1514,1514,
,,,0.328,0.018,,1514,1514,
,,,0.679,0.018,,953,1514,
,,,0.332,24.596,,78,1514,
,,,0.149,0.467,,78,688,
,,,10.766,7.646,,1514,128,
,,,17.335,0.71,,1514,1514,
,,,2.912,0.247,,1514,76,
,,,8.442,0.262,,1514,1514,
,,,0.231,0.247,,1514,1514,
,,,0.113,0.148,,942,1514,
,,,0.03,26.978,,1078,1514,
,,,6.498,7.585,,531,1514,
,,,0.306,16.477,,1514,1514,
,,,0.029,0.593,,1514,872,
,,,0.023,0.246,,1514,707,
,,,4.61,0.247,,1514,102,
,,,4.153,0.247,,1514,76,
,,,2.145,0.125,,785,76,
,,,0.217,29.752,,1514,76,
,,,1.011,0.593,,1514,79,
,,,9.158,0.266,,1514,1514,
,,,0.669,0.233,,1514,1514,
,,,0.323,0.249,,1514,1514,
,,,0.326,0.212,,1266,1514,
,,,1.031,15.816,,84,1514,
,,,1.625,25.252,,1514,1514,
,,,0.314,0.587,,1514,102,
,,,0.012,0.268,,1514,1514,
,,,0.022,0.244,,1514,879,
,,,20.257,0.245,,1514,76,
,,,7.719,0.177,,1194,1514,
,,,12.536,8.854,,738,128,
,,,1.905,11.481,,1078,1514,
,,,0.042,20.69,,1514,1514,
,,,0.028,1.326,,1514,1514,
,,,0.024,0.238,,1514,1514,
